GPCR,STANDARD_VALUE,smiles
P50406,0.801,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC=C3)CN=C(N)N
P50406,-3.591,C1CN(CC2=C1NC3=C2C=C(C=C3)S(=O)(=O)NC4=CC(=CC=C4)F)CC5=CC=CC=C5
P50406,-2.292,C1CN(CCN1)C2=NC3=C(O2)C=C(C=C3)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.544,C1CN(CCC1C2=NOC3=C2C=CC(=C3)F)CCCNS(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
P50406,-2.146,C1CCCC(CC1)NC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
P50406,-3.342,CC(CC1=CNC2=C1C3=C(C=C2)OCCC3)N
P50406,-1.281,CC1=C(C=CN=C1OCC2=CC(=CC=C2)C(F)(F)F)C3CCNCC3
P50406,-1.525,CCN1CCCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=CC=C(C=C4)Cl
P50406,-1.462,C1CN(CCN1CCCCNS(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)C3=NOC4=CC=CC=C43
P50406,-1,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4CCN(CC4)C5=CC=CC6=C5C=CN6S(=O)(=O)C7=CC=CC=C7
P50406,-0.316,CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC=C3)C
P50406,-1.806,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC6=C(C=C5)N(C=C6)CCOC
P50406,-3.351,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
P50406,-0.255,CCC1=C(C2=C(N1)C=CC(=C2)OC)CC3CCCN3C
P50406,0.699,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3C=CC4=C3C=C(C=C4)F)OC.Cl
P50406,-1.114,C1CN(CCN1)C2=CC=CC3=C2N=C(N3)C(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.621,CN1CCCC1CC2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4Br
P50406,-0.301,C1COCC1C2=CC(=CC=C2)S(=O)(=O)C3=CC(=C4C(=C3)C5=C(O4)CCNC5)Cl
P50406,-1.973,C1=CC2=C(N=C1)N(C=C2S(=O)(=O)C3=CC=C(C=C3)F)CCN
P50406,-0.778,CN(C)CCC1=CN(C2=CC=CC=C21)CC3=CC=CC=C3
P50406,-1.079,CC1=C(C2=C(N1S(=O)(=O)C3=CC=CC=C3)C=CC(=C2)OC)CCN(C)C
P50406,-0.531,CC1=C(SC2=C1C=C(C=C2)F)S(=O)(=O)NCCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
P50406,-0.462,C1CNCC2=C1C3=C(O2)C=C(C=C3)S(=O)(=O)C4=CC=CC=C4.Cl
P50406,-0.653,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC=C4)C5=CC=NN5
P50406,-2.75,COCCOC1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)C4CCNCC4O3
P50406,-1.4,CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F
P50406,-1.681,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F
P50406,-1.481,CN1CCN(CC1)CC2=C3C(=CC=C2)N(C=C3Br)S(=O)(=O)C4=CC=CC=C4
P50406,-0.462,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)N5C=CC6=C5C=CC(=C6)Cl
P50406,-2.757,CCC1=CC=C(C=C1)S(=O)(=O)C2=C3N=C(C4=CC=CC=C4N3N=N2)NC5CCCCC5C
P50406,-0.954,CCC1CC(=O)C2=C(C=CC=C2N1S(=O)(=O)C3=CC4=CC=CC=C4C=C3)N5CCN(CC5)C
P50406,-1.079,C1CNCC2=C1OC3=C(C=C(C=C23)SC4=CC=CC=C4)Cl
P50406,0.854,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3C=CC4=C3C=C(C=C4)Cl)OC
P50406,1,CC1(CN(C2=C(O1)C=CC(=C2)F)S(=O)(=O)C3=CC(=C(C=C3)OC)NC4CCN(CC4)C)C
P50406,0.1,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN5CCCC5C4
P50406,-3.398,C1=CC(=CC(=C1)Cl)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NC5=CC=C(C=C5)F
P50406,-2.764,CN1C2=C(C3CCC(C2)N3)C4=CC(=CC(=C41)OCC(=O)N(C)C)S(=O)(=O)C5=CC=CC=C5
P50406,-0.3,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)I)N3CCNCC3
P50406,-1.58,CNCCC1=CC(=CC=C1)NS(=O)(=O)C2=CC=CC=C2
P50406,-0.663,C1CC(CNC1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
P50406,-2.857,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
P50406,-1.706,CN1CCC(C1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC(=C(C=C4)OC)OC
P50406,-3.599,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
P50406,-1.428,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
P50406,0.9,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC(=C3)F)CNS(=O)(=O)N
P50406,-2.291,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
P50406,-1.681,C1CN(CCN1)C2=CC=CC(=N2)N3CC(CC3=O)C4=CC=CC=C4
P50406,-2.633,CC1=CC(=CC=C1)S(=O)(=O)NCCN2CCN(CC2)C3=NSC4=CC=CC=C43
P50406,-2.833,CC1=C(C=C(C=C1)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NC(C)CC5=CC=CC=C5)C
P50406,-1.234,CNC1CCC2=C(C1)C3=CC=CC=C3N2S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
P50406,-3.516,CC1=CC=C(C=C1)N2CCC3=C(C2=O)NN=C3NS(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
P50406,-1.204,C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=CC=CC=C3I)CCN
P50406,-1.38,C1CNCCC2=C1C3=CC=CC=C3N2S(=O)(=O)C4=CC5=C(C=C4)C(=CC=C5)Cl
P50406,-0.91,CN(C)C1CCC2=C(C1)C3=C(N2S(=O)(=O)C4=CC=CC=C4Br)C=CC(=C3)Cl
P50406,-1,C1COC1C2=CC=C(C=C2)S(=O)(=O)C3=CC(=C4C(=C3)C5=C(O4)CCNC5)Cl
P50406,-3.101,CC1=CC2=C(C=C1)N=C(C=C2N3CCNCC3)C(F)(F)F
P50406,-2.041,COC1=CC(=CC=C1)SC2=CC3=C(CC4N3CCNC4)C=C2
P50406,-1.278,C1=CC2=C(N=C1)N(C=C2S(=O)(=O)C3=CC(=CC(=C3)Cl)Cl)CCN
P50406,-1.255,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)N5C=CC6=C5C=CC(=C6)OC
P50406,-2.798,CC(C1=CC=CC=C1)NC2=NC3=C(N=NN3C4=CC=CC=C42)S(=O)(=O)C5=CC=C(C=C5)Cl
P50406,-0.362,C1CNCCC1C(=O)NC2=CC3=C(C=C2)C=NN3S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-2.241,CC1=C(C=CC=C1OCC2=CC=CC(=C2)C#N)C3CCNCC3
P50406,-2.378,CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)OC)C
P50406,-1.738,CC1(C(=O)C2=C(C=C(C=C2NC1=O)Cl)Cl)C3=CC=CC=C3
P50406,1,CN1CC(=C(C1)Cl)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4
P50406,0.149,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CN(C6=CC=CC=C65)CC7=CC=CC=C7
P50406,-0.039,CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC(=CC=C3)Cl)C
P50406,-0.1,C1CN(CCN1)C2=CC(=CC3=C2OCCN3S(=O)(=O)C4=CC=C(C=C4)N)F
P50406,-1.988,CCN=C(NS(=O)(=O)C1=CC=CC(=C1)N)N2CC3(CCCC3)C=N2
P50406,-1.761,CC1=CC2=C(N1CCN(C)C)C=CC=C2NS(=O)(=O)C3=C(C4=C(S3)C=CC(=C4)Cl)C
P50406,-3.95,CN1CCC2=C(C1)C3=CC=CC=C3N2CCC4=CC=NC=C4
P50406,-2.322,CC1=CC(=CC=C1)S(=O)(=O)NCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F
P50406,-0.021,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=C(C=C4)F
P50406,-3.171,CC1=CC=C(C=C1)S(=O)(=O)C2=C3N=C(C4=CC=CC=C4N3N=N2)NCC5CCCO5
P50406,-0.45,C1CN(CCN1)CC2=C3C=CN(C3=CC=C2)S(=O)(=O)C4=CC=CC=C4Br
P50406,-0.5,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC(=CC(=C2Cl)F)Br)N3CCNCC3
P50406,-2.732,CC(C)C1=CC(=CC=C1)OCCN2C3CCC2CC(C3)NS(=O)(=O)C4=CC=CC(=C4)F
P50406,-1.462,C1CC(OC1)CNC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
P50406,-0.763,CCN1C=CC2=C1C=CC(=C2)S(=O)(=O)C3=CC4=C(C=C3)N(C5=C4C6CCC(C5)N6)C
P50406,-0.428,CN(C)C1CCC2=C(C1)C3=C(N2S(=O)(=O)C4=CC(=CC=C4)Cl)C=CC(=C3)SC
P50406,-2.093,CCCN1CCC2=C(CC1)N(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC(=C4)OC
P50406,-1.342,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4Cl
P50406,-0.869,CC1=C(C2=C(N1)C=CC(=C2)Cl)C3=CCNCC3
P50406,-4.447,CC1=CC=C(C=C1)S(=O)(=O)N2C3=C(CN(CC3)C)C4=C2C=CC(=C4)S(=O)(=O)C5=CC=CC=C5.Cl
P50406,-1.3,CC1=C(C=C(C=C1)[N+](=O)[O-])NS(=O)(=O)C2=CC(=C(C=C2)OC)N3CCNCC3
P50406,-3.1,C1CN(CCN1CC(C(C2=CC=CC=C2)C3=CC=CC=C3)O)C4=CC(=CC=C4)Cl
P50406,-1.4,CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F
P50406,-2.38,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC(=CC4=NN3)NC(=O)CCN
P50406,-2.833,C1CN(CCN1CCNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=NSC5=CC=CC=C54
P50406,0.125,C1CN2C(CC3=CN(C4=C3C2=CC=C4)S(=O)(=O)C5=CC=CC(=C5)F)CN1
P50406,-2.519,C1CN(CCN1CCCNS(=O)(=O)C2=CC(=C(C=C2)F)Cl)C3=NOC4=CC=CC=C43
P50406,0.167,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)N5C=CC6=C5C=C(C=C6)Cl
P50406,-1.553,CN1CCC2=C(C1)C=NC3=C(C(=NN23)SC)S(=O)(=O)C4=CC=C(C=C4)F
P50406,0.959,COC1=C2C(=CC(=C1)S(=O)(=O)C3=CC=CC(=C3)OC(F)F)C4=C(O2)CCNC4
P50406,-1.462,C1CN2C(CC3=CN(C4=C3C2=CC=C4)S(=O)(=O)C5=CC=C(C=C5)F)CN1
P50406,-3.492,C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=CC=CC=C3C2C4=CNC5=CC=CC=C54
P50406,-0.375,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
P50406,-2.653,C1=CC(=CC(=C1)S(=O)(=O)C2=CN(C3=C2N=CC=C3)CCN)F
P50406,-1.792,C1CN(CCN1)C2=CC(=CC=C2)NS(=O)(=O)C3=CC=CC=C3
P50406,-0.839,CC1=C2C(=CC(=C1)S(=O)(=O)C3=CC=CC(=C3)OC(F)(F)F)C4=C(N2C)CC5CCC4N5
P50406,-3.852,C1CN(CCN1CC2=CNC3=C2C=CC=N3)C4=CC=C(C=C4)C(F)(F)F
P50406,1.155,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3CCC4=CC=CC=C4C3)OC
P50406,-1.442,C1CC(NC1)CC2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4
P50406,-1.431,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)N(C3=CC(=C(C=C3)OC)N4CCNCC4)S(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C
P50406,-0.146,CN1CCCC1CC2=CN(C3=C2C=C(C=C3)Cl)S(=O)(=O)C4=CC=CC=C4
P50406,-1.386,CNC1=CC=CC=C1S(=O)(=O)C2=CC=CC=C2
P50406,-0.929,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC(=CC(=C5)F)F
P50406,-2.301,CN(C)CC1CCCC2=C1C3=C(N2S(=O)(=O)CC4=CC=CC=C4)C=CC(=C3)OC
P50406,-0.8,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CC=CC(=C3)F)CN4CCNC(=O)C4
P50406,-1.851,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
P50406,1.222,CN1CCC(CC1)NC2=C(C=CC(=C2)S(=O)(=O)N3CCCC4=CC=CC=C43)OC
P50406,-0.699,CN(CC1=CC=CC=C1)C2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=CC=C5
P50406,-0.176,C1CC(NC1)CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=CC=C4)Cl
P50406,-3.138,COCCOC1=NC2=C(N=NN2C3=CC=CC=C31)S(=O)(=O)C4=CC=CC=C4
P50406,-1.948,C1CNCCC1CNC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl
P50406,0,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4
P50406,0.347,CCN1CC(=C(C1)Cl)C2=CN(C3=C2C=C(C=C3)OCC)S(=O)(=O)C4=CC=CC=C4Br
P50406,-1.886,CCCCS(=O)(=O)N1C=C(C2=CC=CC=C21)C3=CCNCC3
P50406,-2.65,CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)CCCCCCCCNS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C
P50406,1,CCOC1=CC2=C(C=C1)N(C=C2C3CCN(C3)C)S(=O)(=O)C4=CC=CC=C4Br
P50406,-0.362,CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC(=C(C=C3)F)Cl)C
P50406,0,C1CNCCC1C2=CNC3=C2C=C(C=C3)OS(=O)(=O)C4=C(C=CC=C4F)F
P50406,-2.233,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
P50406,-1.362,CN(C)CCN1C=C(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3
P50406,-1.4,CN1CCC2=C(CC1)C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)C#N
P50406,-2.599,C1CN(CCN1CCCCNS(=O)(=O)C2=CC3=C(C=C2)N=CC=C3)C4=CC(=CC=C4)Cl.Cl
P50406,-0.462,CN1CCCC1CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC=CC=C4Br
P50406,-3.163,CC1=CC(=C(C(=C1)C)S(=O)(=O)C2=C3N=C(C4=CC=CC=C4N3N=N2)NCC5CCCO5)C
P50406,-3.5,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)OCCN(C)C
P50406,-2.334,CC1=C(C2=C(C1=CC3=CC=CC=C3)C=CC(=C2)NS(=O)(=O)C4=CC5=CC=CC=C5C=C4)CCN(C)C
P50406,-2.875,C1CN(CCN1CCCCNS(=O)(=O)C2=CN=CC3=CC=CC=C32)C4=CC=C(C=C4)Cl.Cl
P50406,-1.204,C1CN(CCN1CCCNCC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5
P50406,-3.204,C1CN(CCN1CCCNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=NOC5=CC=CC=C54
P50406,-0.6,CN(CC1CCCC2=C1C=CC(=C2)S(=O)(=O)C3=CC=CC(=C3)F)S(=O)(=O)N
P50406,-2.76,CCN(CC)CCC1=CNC2=CC=CC=C21
P50406,-2,CNCCC1=CC(C2=CC=CC=C21)CCC3=CC=CC=C3
P50406,-1.751,CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC(=C3)F)CN(C)C
P50406,-1,C1CNCC=C1C2=CN(C3=C2C=C(C=C3)F)CC4=CC=CC=C4
P50406,-0.813,CC1=C(C=CC=C1COC2=CC(=CC=C2)F)C3CCNCC3
P50406,-1.806,C1=CN=CC2=C1NC=C2CCN
P50406,-2.362,CCN(CC)CCC1=CN(C2=C1C=C(C=C2)OC)S(=O)(=O)C3=CC=C(C=C3)NC(=O)C
P50406,-2.105,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.6,CN(C)C1C(C2=C1C=C3C=CN(C3=C2)S(=O)(=O)C4=CC=CC=C4)CCO
P50406,-1.699,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
P50406,-2.587,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC(=CC=C4)Cl
P50406,-1.204,C1CNCCC2=C1C=CC(=C2)N3CC(OC3=O)C4=CC=CC=C4
P50406,-2.402,CC1=CC(=NC2=C(C(=NN12)OCCO)S(=O)(=O)C3=CC=CC=C3)C
P50406,-2.167,C1CN(CCN1CCCCNS(=O)(=O)C2=CC3=CC=CC=C3C=C2)C4=CC(=CC=C4)Cl
P50406,-0.477,CN1CCN(CC1)C2=CC(=CC=C2)N(CC3=CC=CC=C3)S(=O)(=O)C4=CC5=CC=CC=C5C=C4
P50406,-0.7,CN(C)C1CCC2=C(C1)C3=C(N2S(=O)(=O)C4=CC(=CC=C4)Cl)C=CC(=C3)F
P50406,-3.061,C1CN(CCN1CCCCCC(=O)NCC2=CC=C(C=C2)OCCCN3CCOCC3)C4=CC=CC=C4C5=CC=CC=C5
P50406,-0.996,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC(=CC(=C4)F)F)Cl
P50406,-2.934,CC1=CC(=C(C=C1)C)S(=O)(=O)C2=C3N=C(C4=C(N3N=N2)C=CS4)NCCOC
P50406,-0.968,C1CN(CCN1)C2=CC(=CC3=CC=CC=C32)C4=CC=CC=C4.Cl
P50406,-3.759,C1=CC=C(C=C1)S(=O)(=O)C2=C3N=CC4=CC=CC=C4N3N=N2
P50406,-1.74,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC=C(C4=NN3)NCCN.Cl
P50406,-0.944,CSC1=C(C(=N)N2C=C(C=CC2=N1)C(=O)N)S(=O)(=O)C3=CC=CC=C3
P50406,-3.204,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2
P50406,-1.114,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC5=C(CCOC5)C=C4)Cl
P50406,-0.477,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CC=CC=C4
P50406,-2.859,CNC1=NN2C(=CC(=NC2=C1S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=N4)C5=CC=CC=N5
P50406,-1.398,CCN=C(NS(=O)(=O)C1=CC2=C(C=C1)NCC2)N3CC4(CCCC4)C=N3
P50406,-2.23,C1CCCC(CC1)NC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=CC=C5
P50406,-2.322,COC1=CC(=C2C3=C(CCCC3)N(C2=C1)S(=O)(=O)C4=CC=C(C=C4)N)OC
P50406,-2.944,C1CN(CCN1CCCCC(=O)N2C3=CC=CC=C3C4=CC=CC=C42)C5=CC=CC=C5O.Cl
P50406,-2.813,C1=CSC(=C1)CNC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=C(C=C5)Cl
P50406,-3.65,C1=CC=C2C(C=CC2=C1)CC3=CC=C(C=C3)N
P50406,-3.471,CC1=CC(=NC2=C(C(=NN12)S(=O)C)S(=O)(=O)C3=CC=CC=C3)C
P50406,-1.243,C1CN(CC1C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4Br)CC5=CC=CC=C5
P50406,-0.439,CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC(=C3)F)C
P50406,-1.7,CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC5=C(C=C4)OCCO5
P50406,0.456,CN1C2CCC1C3=C(C2)N(C4=C3C=C(C=C4)S(=O)(=O)C5=CC6=C(C=C5)NC=C6)C
P50406,1,CC1=CN(C2=C1C=CC(=C2)Cl)S(=O)(=O)C3=CC(=C(C=C3)OC)NC4CCN(CC4)C
P50406,-0.477,C1CC(NC1)CC2=CNC3=C2C=C(C=C3)NS(=O)(=O)C4=CC(=C(C=C4)Cl)Cl
P50406,-1.757,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
P50406,-0.1,CN(CC1CCCC2=C1C=CC(=C2)S(=O)(=O)C3=CC=CC(=C3)F)CC(=O)N
P50406,0.523,CN(C)CC1CCCC2=C1C3=C(N2S(=O)(=O)C4=C(C=CC(=C4)OC)OC)C=CC(=C3)OC
P50406,-3.13,CC1=C(C=C(C=C1)NC2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=C(C=C5)Br)C
P50406,-0.477,CCN(C1=CC=CC(=C1)N2CCN(CC2)C)S(=O)(=O)C3=CC4=CC=CC=C4C=C3
P50406,-0.279,COC1=C2C(=CC(=C1)SC3=CC=CC=C3)C4=C(O2)CCNC4
P50406,-0.655,CC1CCCCC1NC2=NC3=C(N=NN3C4=CC=CC=C42)S(=O)(=O)C5=CC=CC=C5
P50406,-1.25,CC1=C(C=CN=C1OCC2=CC(=CC=C2)F)C3CCNCC3
P50406,-2.188,C1CC2C3=C(CC1N2)OC4=C3C=CC(=C4)S(=O)(=O)C5=CC(=CC=C5)Cl
P50406,-1.681,C1CN(CCN1)C2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54
P50406,-1.398,C1CC(NC1)CC2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=C(S4)Cl
P50406,-0.255,CCN=C(NS(=O)(=O)C1=CC(=C(C=C1)N)Cl)N2CC3(CCCC3)C=N2
P50406,-1.82,CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)F
P50406,-0.556,CC1=C2C(=CC(=C1)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F)C4=C(N2C)CC5CCC4N5
P50406,0.301,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)N3C4=C(C=CC(=C4)NC(=O)CCN)C=N3
P50406,-3.576,C1CN(CCN1CCCCNS(=O)(=O)C2=CC=CC3=C2N=CC=C3)C4=CC(=CC=C4)Cl
P50406,-0.1,CC1CN(CCN1)C2=C3C=C(C=CC3=NC=C2)NS(=O)(=O)C4=C(C5=C(S4)C=CC(=C5)Cl)C
P50406,0.2,C1CN(CCN1)C2=CC(=CC3=C2OCCN3S(=O)(=O)C4=CC=CC=C4F)F
P50406,-0.648,C1CNC2(CCOCC2)C3=C1C4=C(O3)C=C(C=C4)S(=O)(=O)C5=CC=CC(=C5)F
P50406,-0.477,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
P50406,-1.79,CC1=C(C=CC=C1OCC2=CC(=C(C=C2)Cl)Cl)N3CCNCC3
P50406,-1.431,C1CN(CCN1CCCNS(=O)(=O)C2=CC=CC3=C2N=CS3)C4=NSC5=CC=CC=C54
P50406,-2.934,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)CCC4=CC=CC=N4
P50406,-1.653,CN1C2=C(C(=O)N(C1=O)C)N3C=C(N(C3=N2)CCCCCN4CCN(CC4)C5=CC=C(C=C5)Cl)C6=CC=CC=C6
P50406,-1.061,CN1C2=C(C3CCC(C2)N3)C4=C1C=CC(=C4)S(=O)(=O)C5=CC=CC(=C5)N6C=CC=N6
P50406,-2.5,CS(=O)(=O)C1=CC=CC=C1S(=O)(=O)N2CCOC3=C(C=CC=C32)N4CCNCC4
P50406,-2.47,CCC1=CC=CC=C1NC2=NC3=C(N=NN3C4=CC=CC=C42)S(=O)(=O)C5=CC(=C(C=C5)C)C
P50406,0.1,C1CC(C2=C(C1)C=C(C=C2)S(=O)(=O)C3=CN=CS3)CN
P50406,-1.73,CC(C)C(CNC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43)N
P50406,-3.474,CN1CCC2=C(C1)C3=C(N2CCC4=CC=CC=N4)C=CC(=C3)F
P50406,-0.415,C1CNCC2=C1C3=C(O2)C=C(C=C3)S(=O)(=O)C4=CC=CC(=C4)F
P50406,-1.204,C1CN(CCN1CCCCOC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5
P50406,-2.75,COCCOC1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)C4CCNCC4O3.Cl
P50406,-1.636,CN1CCC(C1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=C(C=C4)Cl
P50406,-3.637,CN1CCC2=C(C1)C3=C(N2CCC4=CC=NC=C4)C=CC(=C3)OC
P50406,-2.3,CNC1C(C2=C1C3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4)CCO
P50406,-1.079,C1CN(CCN1CCNCC2=CC=CC=C2)C3=CC=CC4=C3C=CN4S(=O)(=O)C5=CC=CC=C5
P50406,0.585,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CSC5=CC=CC=C54)Cl
P50406,-0.4,CN(C)C(=O)NCC1CCCC2=C1C=CC(=C2)S(=O)(=O)C3=CC=CC(=C3)F
P50406,-3.415,CC1=CC(=NC2=C(C(=NN12)NCCN(C)C)S(=O)(=O)C3=CC=CC=C3)C
P50406,-2.134,CC1=C(N=C(N1C2=CC=CC=C2)C)C(=O)NCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
