GPCR,smiles,STANDARD_VALUE
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C(=O)NC(COC)C5=CC=CC=C5)C,-1.845
P30556,COC1=CC=CC(=C1)C=CC2=NC3=C(C=CC=C3O)C=C2,-4.179
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)CNC(CC3=CNC4=CC=CC=C43)C(=O)O,-0.462
P30556,CC1CN(CC(O1)C)CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4,-2.1
P30556,CCCCC1=NC(=C(N1CC2=CC3=C(C=C2)C(=CC4=CC=CC=C4C3=O)C5=NNN=N5)C(=O)O)Cl,-0.322
P30556,CCC(C)C(C(=O)NC1CC2=CC=CC=C2CN(C1=O)CC(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CN)C(C)C,-2.15
P30556,CCCCC1=NC2=C(C=C(C=C2)C3(CC4CCCN4O3)C)C(=O)N1CC5=CC=C(C=C5)C6=CC=CC=C6C7=NNN=N7,1.9
P30556,CC1(C2CCC1(C(=NNC(=S)NC3=CC(=CC=C3)OC)C2)C)C,-4.438
P30556,CN1C(=NN=N1)C2=CC=CC=C2C3=CC=C(C=C3)CN4C=NC5=C(C4=O)C=C(C=C5)N(CC6=CC=CC=N6)C(=O)C7=CC=NC=C7,-0.643
P30556,C1C2C3C(C1C(C2Br)Br)C(=O)N(C3=O)CC(=O)OCC(=O)C4=CC(=CC=C4)[N+](=O)[O-],-4.309
P30556,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)NC(C)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)CNC,0.398
P30556,C1=CC=NC(=C1)C(=O)OCC(=O)C2=C(C=C(C=C2)Cl)Cl,-4.555
P30556,CCCCC(=O)NC1=CC(=C(C=C1)Cl)N2C(=O)N(C(=N2)CC)CC3=C(C=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC(=O)OC(C)(C)C)F,-0.28
P30556,CN(CCO)C1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],-3.318
P30556,C1=CC=C(C(=C1)C(=O)SC2=CC=CC3=C2N=CC=C3)Br,-3.545
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)NC(CO)C6=CC=CC=C6)C,-2.109
P30556,CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCCCC3)CC4=CC=C(C=C4)Cl.C(=O)(C(F)(F)F)O,-4.406
P30556,C1=CC=C(C=C1)C(=NNC(=O)C2=CC=CC=C2Cl)C3=CC=CC=N3,-4.007
P30556,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)COC(=O)CCCCO[N+](=O)[O-])Cl,-1.204
P30556,CC(=O)NC1=CC=CC(=C1)C(=O)OCC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCCC3,-4.255
P30556,CCCCC1=[N+](C=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)CC5=CC=C(C=C5)C6=CC=CC=C6C7=NNN=N7.[Br-],-2.62
P30556,COC1=NC=C(C=C1)NC(=O)C(=C(S(=O)CC2=CC=CC=C2)Cl)Cl,-3.595
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C3C(=O)NC(=O)N3CC4=CC=CC=C4,-0.602
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)OC)C=C3C(=O)N(C(=O)N3C=C(C)C)CCCC,-1.045
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C(=O)NCCC6=C(C=CC(=C6)OC)OC)C,-1.568
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)S(=O)(=O)NC(F)(F)F)C=C3C(=O)NC(=O)N3CCCC,-0.519
P30556,CCCC1=NC2(CCCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,-0.477
P30556,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C=O)CN5CCN(CC5)C6=CC=CC=N6,-0.301
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C3C(=O)N(C(=O)N3CC4=CSC(=N4)N)CCCC,0.301
P30556,CC(C)(CC(=O)NC1CCC2=CC=CC=C2N(C1=O)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)N,-3.556
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)S(=O)(=O)NC(F)(F)F)C=C3C(=O)N(C(=O)N3CCCC)CCCC,-1.471
P30556,CCC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=NC(=NC=C3Cl)S(=O)(=O)C,-3.771
P30556,CN1C(=NN=N1)C2=CC=CC=C2C3=CC=C(C=C3)CN4C=NC5=C(C4=O)C=C(C=C5)N(CC6=CC=CC=N6)C(=O)C7=CC=CO7,-0.957
P30556,CCC1=CC2=C(S1)N(C(=O)N(C2=O)C3=CC=C(C=C3)OC(C)C)CC4=C(C=C(C=C4)C5=CC=CC=C5C6=NC(=O)ON6)F,-0.204
P30556,CCCCNC(=O)C1=CC(=C(C=C1)Br)N2C(=O)N(C(=N2)CCC)CC3=C(C=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC(=O)OC(C)(C)C)F,0.076
P30556,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)C3=CC=CC=C3S(=O)(=O)NC(=O)OCCC(C)C)F)C(=O)OCCC(=O)NC4=CC=CC=C4)CC,1
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C(=O)NCCC6=CC(=C(C=C6)OC)OC)C,-1.964
P30556,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NN=CC4=CC=CC=N4,-3.69
P30556,CCCC1=NN2C=CC(=CC2=C1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5CCC,-1.929
P30556,CC1=C(C=CC(=C1)O)NC(=S)NC(=O)C2=CC(=CN=C2)Br,-4.02
P30556,CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=C(C(=NO5)C)C)C(=O)NCC6=CC(=CC=C6)OC)C,-1.699
P30556,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C3C(=O)NC(=O)N3CC4=CC=CS4,-0.362
P30556,CCC1=NC2=C(N1C3CCC4=C3C=CC(=C4)C5=CC=CC=C5C6=NNN=N6)N=C(C=C2C)C,-2.82
