GPCR,STANDARD_VALUE,smiles
P32246,-2.869,COC1=C(C=CC(=C1)N2CCN(CC2)C(=O)CN3C(=C(C(=N3)C(F)(F)F)Cl)C(F)(F)F)Cl
P32246,-2.011,CCNC(=O)C(CCC(C)(C)F)CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O
P32246,-2.176,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=CC=C3C(F)(F)F
P32246,-0.607,CCC(=O)NC(C(C)C)C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O
P32246,-4.604,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1
P32246,-3.708,C1CCCC(CCC1)CN2CCC(CC2)NC(=O)C3C4=C(C=CC(=C4)Br)OC5=C3C=C(C=C5)Br
P32246,-2.079,CCCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-1.146,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)Br)Cl)OC)C(F)(F)F)Cl
P32246,-3.556,CCOC1=CC2=C(C=C1)N=C(S2)SCC(=O)NC3CCN(CC3)CC4=CC(=C(C=C4)Cl)Cl
P32246,-1.591,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NCCN4CCNCC4)CC5=CC=C(C=C5)F
P32246,-1.556,CC1=CC=CC=C1C(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-2.255,CC(C)C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
P32246,-0.748,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)F)NC(=O)N)O
P32246,-2.585,C1CN(CCC1(C2=CC(=CC=C2)Cl)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-0.161,CC(C)CCC(=O)NC(C(C)C)C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O
P32246,-1.146,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC(=C(C=C3)F)F
P32246,-2.585,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl
P32246,-0.398,C1CN(CC1O)C(=O)C2=C(C=C(C=C2)F)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-0.961,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCC(C3)O
P32246,-0.322,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)C4=CC=CC=C4)C
P32246,-2.236,CC(C)C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Br)O)NC(=O)C3=CC=CC=C3
P32246,0.201,C1CC1NC(=O)NC2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)F)O
P32246,-1.556,CC1=NN=C(N1CC2=CC=C(C=C2)Cl)C3CCCN3C(=O)NC4=CC=C(C=C4)C(F)(F)F
P32246,-1.744,CC(C)(CCC(CC(C(CC1=CC(=CC=C1)F)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N)O
P32246,-1.845,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3CCCC3
P32246,-3.288,C1CN(CCC1N2CCC(CC2)(C3=CC(=C(C(=C3)F)F)F)O)S(=O)(=O)C4=CC=CC=C4Cl
P32246,-1.462,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)NO)F
P32246,-0.903,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(C)C)Cl
P32246,-0.881,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=NC=C3
P32246,-3.348,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-3.149,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CNC(=O)NC3=CC=CC(=C3)C(F)(F)F)(C4=CC=CC=C4)C5=CC=CC=C5
P32246,-1.944,CC1=CC=CC=C1C(=O)NC(CC(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-3,C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=NN=C3)Cl)Cl
P32246,-3,C1=CC(=C(C=C1Cl)NS(=O)(=O)C2=CC=C(S2)Cl)CN3C=CN=N3
P32246,-3.2,C1=CC(=CC(=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)F
P32246,-1.114,CC1CN(C(CN1C(=O)COC2=C(C=C(C=C2)Cl)C(=O)CCC(=O)O)C)CC3=CC=C(C=C3)F
P32246,-1.176,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=N3
P32246,-0.505,CNC(=O)C1=C(C=C(C=C1)O)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)F)O
P32246,-0.954,C1CNCCC1NC(=O)NCC(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)(C4=CC=CC=C4)C5=CC=CC=C5
P32246,-1.886,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC(C)C)C(F)(F)F)Cl
P32246,-1.991,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC=C(C=C3)Cl)C(F)(F)F)Cl
P32246,-3.452,CC(C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3)O
P32246,-0.255,C1CC1NC(=O)NC2=CC(=C(C=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O)O)Cl
P32246,-1.146,C[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5CCCCCCC5.[I-]
P32246,-1.643,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3=CC(=CC=C3)F
P32246,-2.519,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=CC=C3F
P32246,-4.104,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)CCC=C(C5=CC(=C(C(=C5)Cl)O)C(=O)NC(CCSC)C(=O)O)C6=CC(=C(C(=C6)Cl)O)C(=O)NC(CCSC)C(=O)O)C)C
P32246,-2.589,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C(C)C
P32246,-3.322,C[N+]1(CCC(CC1)NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC4CCCCCCC4
P32246,-2.778,C1CN(CCC1(C#N)C2=CC=C(C=C2)Cl)CCCNS(=O)(=O)C3=CC=CC=C3Cl
P32246,-2.307,C1CN(CCC1(C2=CC=CC=C2)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
P32246,-1.505,C1CC(=O)NC2=C1C=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-0.279,CC[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Br)OC4=C2C=C(C=C4)Br)CC5=CCCCCCC5.[I-]
P32246,-3.644,C1C[NH+](CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-1.491,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CNC(=O)NCCCO)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-0.255,C1CCN(C1)C(=O)C2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.944,C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2Br)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-1.204,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(C)(C)O)Cl
P32246,-2.81,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)NCC4=CC=CC=C4)F
P32246,-2.732,CSCCC(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
P32246,-1.301,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NCCO)CC4=CC=C(C=C4)F
P32246,-2.885,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)CO)C
P32246,-0.982,CC[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Cl)OC4=C2C=C(C=C4)Cl)CC5CCCCCC5.[I-]
P32246,-2.021,CC1=CC=C(C=C1)CCC(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-1.176,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NCC4=CC=CC=N4)CC5=CC=C(C=C5)F
P32246,-2.767,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=C(C=C3)Cl
P32246,-1.021,C1CC(N(C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F)C3=NN=CN3CC4=CC=C(C=C4)Cl
P32246,-3.322,C[N+]1(CCC(CC1)NC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)CC4CCCCCCC4.[I-]
P32246,-2.944,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N)O
P32246,-2.083,CCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3
P32246,-2.322,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)C(=O)NC)Cl)OC)C(F)(F)F)Cl
P32246,-2.633,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=C(C(=CC=C3)Cl)Cl
P32246,-3.47,CN(CC1=CC=C(C=C1)Cl)C(=O)C2CCCN2C(=O)NC3=CC=CC(=C3)C(F)(F)F
P32246,-4,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)CCC=C(C5=CC(=C(C(=C5)Cl)O)C(=O)NCC(=O)O)C6=CC(=C(C(=C6)Cl)O)C(=O)NCC(=O)O)C)C
P32246,-3.041,CC(C)C1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)Cl
P32246,-1.602,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C)Cl
P32246,-3.902,C1COCCC1C(CC(C(CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)O)C(=O)N
P32246,-0.415,CC(C)CC(=O)NC(C(C)C)C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O
P32246,-1.079,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)CO)Cl)OC)C(F)(F)F)Cl
P32246,-2.845,CN(CC1=CC=C(C=C1)Cl)C(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)F
P32246,-2.146,CC1CN(CCN1C(=O)COC2=CC(=C(C=C2NC3=C(C(=O)C3=O)NC)F)F)CC4=CC=C(C=C4)F
P32246,-3.47,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3C#N
P32246,-2.568,CC=C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
P32246,-1.602,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CCC3=CC=CC=C3
P32246,-0.602,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)NN)F
P32246,-1.196,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)CCC4=CC=CC=C4)C
P32246,-1,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)S(=O)(=O)C)Cl
P32246,-1.214,CC(C)C(C(=O)N1CCC(C(C1)(C)C)C2=CC=C(C=C2)Cl)NC(=O)C3=CN=CC=C3
P32246,-1.82,CCC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CCC3=CC=CC=C3
P32246,-3.255,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=C(C=C3)Cl
P32246,-1.204,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)CN)Cl)OC)C(F)(F)F)Cl
P32246,-2.176,CC(=O)NC1=C(C=CC(=C1)Cl)C=CC(=O)N2CCN(CC2)CC3=CC=C(C=C3)F
P32246,-3.699,C1=CC2=C(C=CN=C2C3=NC=CC(=C31)C=O)C=O
P32246,-1.447,CC(C)CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N
P32246,-0.279,CC[N+]1(CCC(CC1)NC(=O)C2C3=C(C=CC(=C3)Br)OC4=C2C=C(C=C4)Br)CC5=CCCCCCC5
P32246,-1.462,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC3(C4=CC=CC=C4CC5=CC=CC=C53)C#N
P32246,-2.544,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NC)CC4=CC=CC=C4
P32246,-3.36,CC(C)CC(CC(C(CC1CCCCC1)NC(=O)C2=CC3=CC=CC=C3N=C2)O)C(=O)NC
P32246,-3.6,CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)C
P32246,-2.041,CN(C)C1CCN(C1)C(=O)C2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.813,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=CC3=CC=CC=C3N=C2)O)C(=O)NC
P32246,-3.991,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC=C(C=C3)C(F)(F)F)C(F)(F)F)Cl
P32246,-1.708,C1CCCC(=CCC1)CN2CCC(CC2)NC(=O)C3C4=CC=CC=C4OC5=CC=CC=C35
P32246,-2.5,C1=CN(N=N1)CC2=CC(=C(C=C2NS(=O)(=O)C3=CC=C(S3)Cl)Cl)Cl
P32246,-2.609,COC(=O)C(CCCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-3.712,CC(C)CC(CC(C(CC1=CC=CC=C1)NC(=O)C2=CN=CC3=CC=CC=C32)O)C(=O)NC
P32246,-3.623,CCC(C)C(C(CC(CC(C)C)C(=O)NC)O)NC(=O)C1=NC2=CC=CC=C2N=C1
P32246,-2.679,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CSC=C3
P32246,-2.903,C[N+]1(CCC(CC1)NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)CC4CCCCCCC4.[I-]
P32246,-4.09,CC1=CC=CC(=N1)C2=NC(=CC=C2)C
P32246,-2.342,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NC)CC4=CC=C(S4)Cl
P32246,-0.813,CC1CN(CCN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)N)CC4=CC=C(C=C4)F
P32246,-0.851,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=CC=CC5=C4NC(=O)CO5)O
P32246,-0.681,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)C(F)(F)F)Cl
P32246,-3.801,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=C(C=C3)OC(F)(F)F
P32246,-2.288,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCC(C3)N
P32246,-3.372,COC1=CC=C(C=C1)S(=O)(=O)NCCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O
P32246,-2.563,CC(C)(CCC(CC(C(CC1=CC=CC=C1F)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N)O
P32246,-1.342,CC1=CC(=CC=C1)CCC(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-1.079,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)CCC(C)(C)O
P32246,-0.778,CC(=O)NC1=C(C=C(C=C1)OC)OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)N
P32246,-1.083,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCC3NC(=O)OC(C)(C)C)C
P32246,-0.447,C1CC1NC(=O)C2=CC=CC=C2OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.728,C1CN(CCC1N2CCC(CC2)(C3=CC(=C(C=C3)Cl)Cl)O)S(=O)(=O)C4=CC=CC=C4Cl
P32246,-1.149,CC(C)C(C(=O)N1CCC(C2(C1)CC2)(C3=CC=C(C=C3)Cl)O)NC(=O)C4=CN=CC=C4
P32246,-1.857,CCNC1=C(C(=O)C1=O)NC2=C(C=CC(=C2)Cl)OCC(=O)N3CCN(CC3C)CC4=CC=C(C=C4)F
P32246,-3.185,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N4CCCC4)F
P32246,-4.651,CC1(CC(CC(C1)(C)C)C(CC(C(CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)O)C(=O)N)C
P32246,-0.447,CCC[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5=CCCCCCC5.[I-]
P32246,-0.699,CC1=CC(=C(C=C1)C(=O)N2CCC(C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.204,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)F)NC3=C(C(=O)C3=O)NC)CC4=CC=C(C=C4)F
P32246,-2.931,CC(C)C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)OCC3=CC=CC=C3
P32246,-3.587,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC3(C4=CC=CC=C4COC5=CC=CC=C53)C#N
P32246,-2.533,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-4.041,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)C(F)(F)F)Cl
P32246,-1.431,C1CC(N(C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F)C3=NC=NN3CC4=CC=C(C=C4)Cl
P32246,-2,CC1CN(C(CN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC(=O)C)C)CC3=CC=C(C=C3)F
P32246,-1.079,C1CN(CC1O)C(=O)C2=C(C=C(C=C2)F)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)F)O
P32246,-3.202,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C
P32246,-3.154,CCOC1=CC=C(C=C1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N
P32246,-1.889,CN(CC1=CC=C(C=C1)Cl)C(=O)C2CCCN2C(=O)NC3=C(C=C(C=C3)C(F)(F)F)Cl
P32246,-3.041,C1CCCC(CCC1)CN2CCC(CC2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4
P32246,-1.267,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3NC(=O)NC4=CC=CC=C4)C
P32246,-4.903,C1=CC=NC(=C1)C2=CC=CC=N2
P32246,-3.945,C1=CC2=C(C3=C1C=CC(=N3)C=O)N=C(C=C2)C=O
P32246,-3.902,CSC1=CC=C(C=C1)C2(CCN(CC2)C3CCN(CC3)S(=O)(=O)C4=CC=CC=C4Cl)O
P32246,-4.782,CC1=C2C=CC=NC2=C3C(=C1)C=CC=N3
P32246,0.018,CC(=O)NC1=CC=CC=C1OCC(CN2CCC3(CC2)CC4=C(O3)C=CC(=C4)Cl)O
P32246,-2.696,COC1=CC(=CC(=C1OC)OC)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N
P32246,-0.829,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)NCC(C)(C)O
P32246,-2.97,CC(C)C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)F)O)NC(=O)C3=CC=CC=C3
P32246,-2.531,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C=C3)Cl)OC)N)Cl
P32246,-4.703,CC1=C2C=CC3=C(C=CN=C3C2=NC=C1)C
P32246,-0.903,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)CC3CCCCC3
P32246,-2,CC1=CC=CC(=C1C)C(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-1.892,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC3=C(C(=O)C3=O)NC)CC4=CC=C(C=C4)Cl
P32246,-1,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)Cl)Cl)OC)C(F)(F)F)Cl
P32246,-2.994,COC1=C(C=C(C=C1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N)Br
P32246,-1.041,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)CC(C)O
P32246,-2.342,CC1=C(C(=NN1CC(=O)N2CCN(CC2)C3=CC(=C(C(=C3)C(=O)N(C)C)Cl)OC)C(F)(F)F)Cl
P32246,-1.903,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC(=C3)C4=CC=CC=C4NC(=O)N
P32246,-3.23,CC(=O)NC1=C(C=CC(=C1)Cl)C=CC(=O)N2CC3CC2CN3CC4=CC=C(C=C4)F
P32246,-0.954,CC1CN(C(CN1C(=O)C=CC2=C(C=C(C=C2)Cl)NC(=O)C)C)CC3=CC=C(C=C3)F
P32246,-0.987,C=CC[N+]1(CCC(CC1)NC(=O)C2C3=CC=CC=C3OC4=CC=CC=C24)CC5CCCCCCC5.[Br-]
P32246,-0.146,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)C3CCCC3
P32246,-2.607,C1CN(CCC1(CC2=CC=CC=C2)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
P32246,-2.477,CC(=O)NC1=C(C=CC(=C1)Cl)C=CC(=O)N2CC3CCC(C2)N3CC4=CC=C(C=C4)F
P32246,-1.908,CN(CC1=CC=C(C=C1)Cl)C(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)C(F)(F)F
P32246,-2.519,CC1=C(C(=CC=C1)Cl)S(=O)(=O)N2CCCC(C2)N3CCC(CC3)(C4=CC=C(C=C4)Cl)O
P32246,-2.534,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNS(=O)(=O)C3=CC=CC=C3C4=CC=CC=C4
P32246,-1.911,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC(=CC=C3)S(=O)(=O)N
P32246,-2.569,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3F
P32246,-1.699,CC1CN(CCN1C(=O)CNC2=C(C=C(C=C2)Cl)NC(=O)C)CC3=CC=C(C=C3)F
P32246,-5.034,CC1=CN=C(C=C1)C2=NC=C(C=C2)C
P32246,0.051,C1CC1NC(=O)NC2=C(C=C(C=C2)O)OCC(CN3CCC4(CC3)CC5=C(O4)C=CC(=C5)Cl)O
P32246,-2.079,C1CC(CCC1C(CC(C(CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3)O)C(=O)N)(F)F
P32246,-3.535,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=C(C=C3)OCC4=CC=CC=C4
P32246,-2.903,C[N+]1(CCC(CC1)NC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)CC4CCCCCCC4
P32246,-1.043,CC(C)C(C(=O)N1CCN(C(C1)(C)C)C2=CC=C(C=C2)Cl)NC(=O)C3CCCC3
P32246,-5.4,CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3
P32246,-1.236,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CC(=O)CCC3NC(=O)C4=CC=CC=C4)C
P32246,-4.633,C1CC(N(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)N(CCO)CC3=CC=CC=C3Cl
P32246,-3.573,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCNC(=O)C3=CC4=CC=CC=C4C=C3
P32246,-1.061,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)NC3CCC(C3)O
P32246,-1.079,C1CN(CCC12CC3=C(O2)C=CC(=C3)Cl)CC(COC4=C(C=CC(=C4)O)C(=O)NCCO)O
P32246,-0.47,CC(C)C(C(=O)N1CCC(C(C1)(C)C)(C2=CC=C(C=C2)Cl)O)NC(=O)CC3=CC=CC=C3
P32246,-2.248,CC1=C(C(=CC=C1)C)C(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-3.801,CC(C)(CCC(CC(C(CC1=CC=CC=C1)NC(=O)C2=NC3=CC=CC=C3N=C2)O)C(=O)N4CCN(CC4)C)F
P32246,-2.301,C1CCC(CC1)CN2CCC(CC2)NC(=O)C3C4=CC=CC=C4OC5=CC=CC=C35
P32246,-2.626,CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)F)NC(=O)C3=CC=CC=C3
P32246,-2.958,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC(=CC=C3)OC4=CC=CC=C4
P32246,-3.114,CN(CC1=CC=C(C=C1)F)C(=O)C2CCCN2C(=O)NC3=CC=C(C=C3)Cl
P32246,-1.505,CC1=CC=CC=C1C(=O)NC(C(C)C)C(=O)N2CCC(CC2)C3=CC=C(C=C3)Cl
P32246,-1.771,CC1CN(C(CN1C(=O)COC2=C(C=C(C=C2)Cl)C(=O)O)C)CC3=CC=C(C=C3)F
P32246,-2.913,CC1(CN(CCC1(C2=CC=C(C=C2)Cl)O)C(=O)C3CCCCC3(C)NC(=O)C4=CC=CC=C4)C
